elevation_m,broad_age_group,population_count
1360,working_age_15_64,511095.1296681583
1360,young_0_14,262384.5155176193
1361,old_age_65_plus,55277.8555170353
1361,working_age_15_64,519375.5296285945
1361,young_0_14,270697.6349011935
1362,old_age_65_plus,60660.8501916639
1362,working_age_15_64,559787.8847741979
1362,young_0_14,270326.8357073784
1363,old_age_65_plus,56235.4976455278
1363,working_age_15_64,504998.2965858041
1363,young_0_14,254394.1488511236
1364,old_age_65_plus,62501.6083808602
1364,working_age_15_64,552104.4849852688
1364,young_0_14,274463.7934974380
1365,old_age_65_plus,52797.9080431569
1365,working_age_15_64,473108.3059997297
1365,young_0_14,252189.8967521334
1366,old_age_65_plus,60836.7617381515
1366,working_age_15_64,539948.4595067092
1366,young_0_14,272342.1611253391
1367,old_age_65_plus,47839.3868071004
1367,working_age_15_64,431003.9808851389
1367,young_0_14,220823.3560101224
1368,old_age_65_plus,61558.3443126444
1368,working_age_15_64,536604.2445428715
1368,young_0_14,264409.5947092238
1369,old_age_65_plus,60464.5471036089
1369,working_age_15_64,539506.6010766575
1369,young_0_14,274466.3741259007
1370,old_age_65_plus,63337.3079634009
1370,working_age_15_64,534213.0708117052
1370,young_0_14,255994.7459687371
1371,old_age_65_plus,60970.5391962924
1371,working_age_15_64,528439.5613173113
1371,young_0_14,263865.2687299104
1372,old_age_65_plus,61774.6103143014
1372,working_age_15_64,540694.0789926641
1372,young_0_14,265493.3813651621
1373,old_age_65_plus,62675.9258917265
1373,working_age_15_64,553634.9365596320
1373,young_0_14,275984.4236732122
1374,old_age_65_plus,56277.7864347478
1374,working_age_15_64,497684.7887098680
1374,young_0_14,245715.8376210701
1375,old_age_65_plus,58120.5574018164
1375,working_age_15_64,524152.1396749209
1375,young_0_14,264709.9502070642
1376,old_age_65_plus,56388.9753283912
1376,working_age_15_64,508039.1794779319
1376,young_0_14,252333.0645989563
1377,old_age_65_plus,59819.9698709147
1377,working_age_15_64,544343.3098300539
1377,young_0_14,281036.4490442014
1378,old_age_65_plus,61533.7495518186
1378,working_age_15_64,553322.9066012909
1378,young_0_14,270884.8368465554
1379,old_age_65_plus,55663.2301051189
1379,working_age_15_64,501290.6992427674
1379,young_0_14,251347.6005441590
1380,old_age_65_plus,58118.1670230292
1380,working_age_15_64,545359.3300408928
1380,young_0_14,274614.8069138994
1381,old_age_65_plus,56689.3831088950
1381,working_age_15_64,463044.0634353283
1381,young_0_14,226164.9491326810
1382,old_age_65_plus,66038.3614456141
1382,working_age_15_64,555665.2751791429
1382,young_0_14,267682.6423843122
1383,old_age_65_plus,57116.2307012960
1383,working_age_15_64,493662.8158885093
1383,young_0_14,242257.5449982951
1384,old_age_65_plus,50039.9996478314
1384,working_age_15_64,464996.0792990265
1384,young_0_14,239396.8650720118
1385,old_age_65_plus,48381.5016949599
1385,working_age_15_64,434541.2926726934
1385,young_0_14,224940.0858798848
1386,old_age_65_plus,57553.5087563469
1386,working_age_15_64,499421.7926511833
1386,young_0_14,252616.6990878514
1387,old_age_65_plus,56678.7871682284
1387,working_age_15_64,503296.4793824693
1387,young_0_14,240382.6382486185
1388,old_age_65_plus,47811.4499043605
1388,working_age_15_64,429006.1867185858
1388,young_0_14,214558.0583687482
1389,old_age_65_plus,48988.7745123849
1389,working_age_15_64,436484.3590801501
1389,young_0_14,224121.0971121487
1390,old_age_65_plus,57060.9967347126
1390,working_age_15_64,491463.0137753916
1390,young_0_14,244771.5755697459
1391,old_age_65_plus,51997.6763310369
1391,working_age_15_64,458433.4485068992
1391,young_0_14,230739.1410868700
1392,old_age_65_plus,48443.0287973228
1392,working_age_15_64,438636.1148069148
1392,young_0_14,221771.7096116417
1393,old_age_65_plus,49471.2792521365
1393,working_age_15_64,437634.8011579093
1393,young_0_14,220228.6960352398
1394,old_age_65_plus,49005.4747030065
1394,working_age_15_64,458905.1660146499
1394,young_0_14,236147.5421946529
1395,old_age_65_plus,55730.1645025463
1395,working_age_15_64,493474.2649988365
1395,young_0_14,250775.0918064071
1396,old_age_65_plus,48172.4647461907
1396,working_age_15_64,431411.0229075996
1396,young_0_14,225477.2122818898
1397,old_age_65_plus,53791.0878458114
1397,working_age_15_64,474877.5096094953
1397,young_0_14,246332.4595327940
1398,old_age_65_plus,46094.4296868035
1398,working_age_15_64,433267.2970997734
1398,young_0_14,230586.1606028456
1399,old_age_65_plus,53126.5434307510
1399,working_age_15_64,462751.9061588608
1399,young_0_14,223810.6558338001
1400,old_age_65_plus,47742.6351000513
1400,working_age_15_64,443049.2517545355
1400,young_0_14,224705.0467485324
1401,old_age_65_plus,46605.4383917260
1401,working_age_15_64,453041.9654245534
1401,young_0_14,234100.3418769827
1402,old_age_65_plus,47680.1346967638
1402,working_age_15_64,436914.0991731516
1402,young_0_14,214865.4209161480
1403,old_age_65_plus,43468.4387356807
1403,working_age_15_64,401119.5935782856
1403,young_0_14,209585.1563920068
1404,old_age_65_plus,52291.0438201949
1404,working_age_15_64,461109.1147615588
1404,young_0_14,229958.3921767556
1405,old_age_65_plus,47346.1151963994
1405,working_age_15_64,448418.2808041665
1405,young_0_14,229959.5621742915
1406,old_age_65_plus,47012.8523517840
1406,working_age_15_64,443984.3061987711
1406,young_0_14,221409.0269202895
1407,old_age_65_plus,49314.7903332796
1407,working_age_15_64,430548.4652540789
1407,young_0_14,211608.9564921857
1408,old_age_65_plus,46718.6320707609
1408,working_age_15_64,437063.2449306322
1408,young_0_14,230729.4901626447
1409,old_age_65_plus,53386.7482965648
1409,working_age_15_64,459499.4652091406
1409,young_0_14,222566.0440917822
1410,old_age_65_plus,52659.0681100733
1410,working_age_15_64,475041.8353940488
1410,young_0_14,241546.4151014697
1411,old_age_65_plus,52190.3397675261
1411,working_age_15_64,496475.0456949672
1411,young_0_14,248501.8934102545
1412,old_age_65_plus,44811.0699331282
1412,working_age_15_64,404860.4945697366
1412,young_0_14,209198.2419633588
1413,old_age_65_plus,48672.7964433233
1413,working_age_15_64,436344.8339628215
1413,young_0_14,207436.4436714540
1414,old_age_65_plus,46173.9815122789
1414,working_age_15_64,458167.3900488085
1414,young_0_14,233255.5114906858
1415,old_age_65_plus,45293.8524208091
1415,working_age_15_64,421201.9562082144
1415,young_0_14,219775.5190672615
1416,old_age_65_plus,52417.7043324989
1416,working_age_15_64,492146.5442091906
1416,young_0_14,248302.2888233140
1417,old_age_65_plus,48024.4103093504
1417,working_age_15_64,433891.6013756791
1417,young_0_14,222135.8852752525
1418,old_age_65_plus,45763.7521870445
1418,working_age_15_64,447817.3736593772
1418,young_0_14,241712.5569686089
1419,old_age_65_plus,43842.2767375978
1419,working_age_15_64,420725.8716282386
1419,young_0_14,215098.2634913438
1420,old_age_65_plus,54831.0052163724
1420,working_age_15_64,501626.4511487917
1420,young_0_14,253600.6709759550
1421,old_age_65_plus,50872.5229444182
1421,working_age_15_64,468264.6309129328
1421,young_0_14,242673.5534343747
1422,old_age_65_plus,51266.8995269418
1422,working_age_15_64,462511.5970233665
1422,young_0_14,238640.8577930845
1423,old_age_65_plus,52783.1010745171
1423,working_age_15_64,486477.2994775929
1423,young_0_14,236859.0912694730
1424,old_age_65_plus,50194.6297947534
1424,working_age_15_64,429307.1611222244
1424,young_0_14,215625.2308650712
1425,old_age_65_plus,42128.0560197893
1425,working_age_15_64,416729.7588755941
1425,young_0_14,225974.5894608877
1426,old_age_65_plus,50932.4240979882
1426,working_age_15_64,445622.1702002320
1426,young_0_14,225729.8130794443
1427,old_age_65_plus,52424.3452777766
1427,working_age_15_64,467289.8572602025
1427,young_0_14,230360.6236361076
1428,old_age_65_plus,43973.0065451706
1428,working_age_15_64,456794.2019834242
1428,young_0_14,249891.9607119761
1429,old_age_65_plus,43614.6431844562
1429,working_age_15_64,450670.4314008071
1429,young_0_14,238273.0955248597
1430,old_age_65_plus,42779.3240620969
1430,working_age_15_64,454327.0049417693
1430,young_0_14,244663.9355202768
1431,old_age_65_plus,45685.9999159652
1431,working_age_15_64,428406.8626828500
1431,young_0_14,219718.1001668542
1432,old_age_65_plus,45668.9055962072
1432,working_age_15_64,424599.6954471532
1432,young_0_14,222539.3706781372
1433,old_age_65_plus,48499.0749478470
1433,working_age_15_64,466226.8843569088
1433,young_0_14,239085.3543091293
1434,old_age_65_plus,39079.0923151962
1434,working_age_15_64,388549.3031132763
1434,young_0_14,209783.4940562972
1435,old_age_65_plus,44382.0649782450
1435,working_age_15_64,436368.4845566783
1435,young_0_14,237975.7467068028
1436,old_age_65_plus,49811.3318847698
1436,working_age_15_64,487950.3712383363
1436,young_0_14,243461.2089258745
1437,old_age_65_plus,47923.6267572281
1437,working_age_15_64,483981.6961659266
1437,young_0_14,248189.2865174060
1438,old_age_65_plus,48104.4872746872
1438,working_age_15_64,435814.5802136540
1438,young_0_14,230715.6019458675
1439,old_age_65_plus,43331.4372737305
1439,working_age_15_64,418394.5420722987
1439,young_0_14,217220.9072976175
1440,old_age_65_plus,44676.2760801943
1440,working_age_15_64,457655.4001741806
1440,young_0_14,248971.8301910053
1441,old_age_65_plus,57362.9807709230
1441,working_age_15_64,506912.1129924902
1441,young_0_14,252790.9592323212
1442,old_age_65_plus,46472.6476814823
1442,working_age_15_64,430940.2549608922
1442,young_0_14,216040.1383471792
1443,old_age_65_plus,44472.5283338083
1443,working_age_15_64,422527.6903310210
1443,young_0_14,214795.5013580524
1444,old_age_65_plus,42560.7373870161
1444,working_age_15_64,419688.9127115411
1444,young_0_14,209872.4145117315
1445,old_age_65_plus,46928.4942653226
1445,working_age_15_64,456978.3456033544
1445,young_0_14,238146.8788787953
1446,old_age_65_plus,43522.3000390846
1446,working_age_15_64,429249.8866625055
1446,young_0_14,227508.1822644619
1447,old_age_65_plus,45128.4754917912
1447,working_age_15_64,425331.5213516360
1447,young_0_14,215354.1284186445
1448,old_age_65_plus,55852.4612804872
1448,working_age_15_64,471895.6141977183
1448,young_0_14,227975.0305527007
1449,old_age_65_plus,48735.7595157164
1449,working_age_15_64,449410.0632524585
1449,young_0_14,222291.5477745050
1450,old_age_65_plus,42502.3355308890
1450,working_age_15_64,429154.5828966036
1450,young_0_14,226505.0237272855
1451,old_age_65_plus,40059.6855670175
1451,working_age_15_64,385939.1309018509
1451,young_0_14,199953.1587592820
1452,old_age_65_plus,47892.0936287058
1452,working_age_15_64,450966.5366789367
1452,young_0_14,223143.4761820440
1453,old_age_65_plus,42415.5491760716
1453,working_age_15_64,429911.0643016616
1453,young_0_14,228686.0217484301
1454,old_age_65_plus,47440.8827088854
1454,working_age_15_64,452309.3932021548
1454,young_0_14,230573.5271754227
1455,old_age_65_plus,46368.6297671655
1455,working_age_15_64,426770.0710171149
1455,young_0_14,218111.8085920774
1456,old_age_65_plus,51758.9228444003
1456,working_age_15_64,472575.9830394383
1456,young_0_14,231973.1478256703
1457,old_age_65_plus,43891.4636932260
1457,working_age_15_64,428353.6838266342
1457,young_0_14,216717.8465068361
1458,old_age_65_plus,46379.5193584386
1458,working_age_15_64,439257.3479114901
1458,young_0_14,226131.5760722040
1459,old_age_65_plus,45879.6014309230
1459,working_age_15_64,428827.5935419561
1459,young_0_14,224569.8074558053
1460,old_age_65_plus,50938.3012097039
1460,working_age_15_64,463133.0108665630
1460,young_0_14,223385.2352314849
1461,old_age_65_plus,48318.0086441925
1461,working_age_15_64,464952.2565690929
1461,young_0_14,245239.8733052872
1462,old_age_65_plus,45071.0411613448
1462,working_age_15_64,446297.8358367709
1462,young_0_14,227175.2816841964
1463,old_age_65_plus,43073.8441528057
1463,working_age_15_64,427820.0449210764
1463,young_0_14,219446.1402659145
1464,old_age_65_plus,51411.6854014946
1464,working_age_15_64,483369.7667680064
1464,young_0_14,239619.5799844750
1465,old_age_65_plus,48746.5645043521
1465,working_age_15_64,459873.7438113381
1465,young_0_14,233074.1657391438
1466,old_age_65_plus,48995.6844409034
1466,working_age_15_64,425378.0615820515
1466,young_0_14,209840.6826248416
1467,old_age_65_plus,49035.7502847796
1467,working_age_15_64,494801.7218956583
1467,young_0_14,251057.3492718005
1468,old_age_65_plus,50144.8158768725
1468,working_age_15_64,458529.0815743376
1468,young_0_14,218483.6062519045
1469,old_age_65_plus,44832.9107695093
1469,working_age_15_64,461802.6978420996
1469,young_0_14,235439.4145503344
1470,old_age_65_plus,40660.7903715904
1470,working_age_15_64,400954.1515312162
1470,young_0_14,203130.9014337781
1471,old_age_65_plus,45090.4920101969
1471,working_age_15_64,444882.1342951928
1471,young_0_14,228475.9141732309
1472,old_age_65_plus,54340.2793333745
1472,working_age_15_64,518261.1624834052
1472,young_0_14,258923.6249338103
1473,old_age_65_plus,51774.0307179320
1473,working_age_15_64,489940.7817356158
1473,young_0_14,236234.4397047661
1474,old_age_65_plus,43672.6596545293
1474,working_age_15_64,411923.5312219188
1474,young_0_14,221205.6664838046
1475,old_age_65_plus,50837.9720595892
1475,working_age_15_64,503246.1184227257
1475,young_0_14,263408.1897469076
1476,old_age_65_plus,52542.5866579309
1476,working_age_15_64,480248.3755042500
1476,young_0_14,242834.6385600582
1477,old_age_65_plus,56152.2493635088
1477,working_age_15_64,484962.8720940710
1477,young_0_14,240058.3272158719
1478,old_age_65_plus,58408.7290740322
1478,working_age_15_64,538504.6498319588
1478,young_0_14,262044.3762409007
1479,old_age_65_plus,52339.9392397100
1479,working_age_15_64,495272.7775409140
1479,young_0_14,254199.4457865634
1480,old_age_65_plus,58637.0730191398
1480,working_age_15_64,526747.4813318005
1480,young_0_14,249551.9886877699
1481,old_age_65_plus,57460.8075737841
1481,working_age_15_64,510297.0308799586
1481,young_0_14,242926.3586895770
1482,old_age_65_plus,58447.0591169592
1482,working_age_15_64,514894.3931126690
1482,young_0_14,241743.0605767483
1483,old_age_65_plus,49132.9018373820
1483,working_age_15_64,488929.9654577792
1483,young_0_14,240932.9440873963
1484,old_age_65_plus,47092.5460678298
1484,working_age_15_64,444879.9221167161
1484,young_0_14,224211.4803720709
1485,old_age_65_plus,61054.2677206120
1485,working_age_15_64,542604.7156804909
1485,young_0_14,270327.4168275740
1486,old_age_65_plus,55517.8227313226
1486,working_age_15_64,515224.2734761995
1486,young_0_14,246565.4597007812
1487,old_age_65_plus,48145.9548516615
1487,working_age_15_64,488975.0111579914
1487,young_0_14,252725.4002258830
1488,old_age_65_plus,54440.2949069027
1488,working_age_15_64,481417.9655230886
1488,young_0_14,238423.0099495628
1489,old_age_65_plus,56258.4098004477
1489,working_age_15_64,519637.8597933862
1489,young_0_14,255622.6280290144
1490,old_age_65_plus,50113.9236170956
1490,working_age_15_64,484431.9579027178
1490,young_0_14,253669.6050088927
1491,old_age_65_plus,68932.1210544828
1491,working_age_15_64,616498.6021612295
1491,young_0_14,303503.7719920073
1492,old_age_65_plus,54488.9707385424
1492,working_age_15_64,490607.9258648943
1492,young_0_14,235575.0757373080
1493,old_age_65_plus,50402.6529589469
1493,working_age_15_64,517658.5949083396
1493,young_0_14,258776.2286261415
1494,old_age_65_plus,46459.7540933302
1494,working_age_15_64,473841.3505445120
1494,young_0_14,256527.7002024139
1495,old_age_65_plus,50882.6676222302
1495,working_age_15_64,491999.9914972069
1495,young_0_14,246655.4368292176
1496,old_age_65_plus,44718.4620773475
1496,working_age_15_64,432143.9876145474
1496,young_0_14,216636.9886145573
1497,old_age_65_plus,45840.9619942953
1497,working_age_15_64,446694.9973135921
1497,young_0_14,218721.1104152910
1498,old_age_65_plus,46176.4696041986
1498,working_age_15_64,452992.6703009109
1498,young_0_14,237396.8278975860
1499,old_age_65_plus,50370.4359925179
1499,working_age_15_64,505788.1571334880
1499,young_0_14,266101.2950286025
1500,old_age_65_plus,43228.6532619303
1500,working_age_15_64,403865.9934579952
1500,young_0_14,207830.9286347845
1501,old_age_65_plus,45969.7426997299
1501,working_age_15_64,431712.7149905182
1501,young_0_14,212266.2773033041
1502,old_age_65_plus,54502.2651907230
1502,working_age_15_64,519051.0524776065
1502,young_0_14,247654.8279793799
1503,old_age_65_plus,47531.9011400697
1503,working_age_15_64,493909.1270785880
1503,young_0_14,262414.6320545707
1504,old_age_65_plus,47672.4152448016
1504,working_age_15_64,474468.8578948887
1504,young_0_14,248556.0748932353
1505,old_age_65_plus,45166.4554769441
1505,working_age_15_64,483351.6221545734
1505,young_0_14,250873.9563348960
1506,old_age_65_plus,44113.2233242682
1506,working_age_15_64,431391.0325418312
1506,young_0_14,216548.8722072673
1507,old_age_65_plus,52745.4214462795
1507,working_age_15_64,493073.3527602097
1507,young_0_14,244344.2313799872
1508,old_age_65_plus,45901.5232946362
1508,working_age_15_64,456819.8556917717
1508,young_0_14,248023.0609652962
1509,old_age_65_plus,55650.1264559987
